Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.19-53-5681-17,192.168.10.19,5681,192.168.10.3,53,17,6/7/2017 9:00,166,2,2,64,158,32,32,32,0,79,79,79,0,1337349.398,24096.38554,55.33333333,94.10809388,164,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,12048.19277,12048.19277,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-14308-17,192.168.10.19,14308,192.168.10.3,53,17,6/7/2017 9:00,236,2,2,64,158,32,32,32,0,79,79,79,0,940677.9661,16949.15254,78.66666667,134.5226127,234,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,8474.576271,8474.576271,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-88-45623-17,192.168.10.19,45623,192.168.10.3,88,17,6/7/2017 9:00,411,2,2,352,358,176,176,176,0,179,179,179,0,1727493.917,9732.360097,137,153.2873119,314,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,4866.180049,4866.180049,176,179,177.2,1.643167673,2.7,0,0,0,0,0,0,0,0,1,221.5,176,179,64,0,0,0,0,0,0,2,352,2,358,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-60995-17,192.168.10.19,60995,192.168.10.3,53,17,6/7/2017 9:00,201,2,2,88,188,44,44,44,0,94,94,94,0,1373134.328,19900.49751,67,32.04684072,104,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9950.248756,9950.248756,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-39649-17,192.168.10.19,39649,192.168.10.3,53,17,6/7/2017 9:00,204,2,2,88,188,44,44,44,0,94,94,94,0,1352941.176,19607.84314,68,34.64101615,108,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9803.921569,9803.921569,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-44302-17,192.168.10.19,44302,192.168.10.3,53,17,6/7/2017 9:00,244,2,2,80,180,40,40,40,0,90,90,90,0,1065573.77,16393.44262,81.33333333,99.28914006,193,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,28,28,8196.721311,8196.721311,40,90,60,27.38612788,750,0,0,0,0,0,0,0,0,1,75,40,90,28,0,0,0,0,0,0,2,80,2,180,-1,-1,1,14,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-88-42510-17,192.168.10.19,42510,192.168.10.3,88,17,6/7/2017 9:00,674,2,2,500,2860,250,250,250,0,1430,1430,1430,0,4985163.205,5934.718101,224.6666667,384.806878,669,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,2967.35905,2967.35905,250,1430,722,646.3126179,417720,0,0,0,0,0,0,0,0,1,902.5,250,1430,64,0,0,0,0,0,0,2,500,2,2860,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-19704-17,192.168.10.19,19704,192.168.10.3,53,17,6/7/2017 9:00,208,2,2,88,188,44,44,44,0,94,94,94,0,1326923.077,19230.76923,69.33333333,35.21836642,110,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,9615.384615,9615.384615,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-49712-17,192.168.10.19,49712,192.168.10.3,53,17,6/7/2017 9:00,210,2,2,64,96,32,32,32,0,48,48,48,0,761904.7619,19047.61905,70,36.37306696,112,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,9523.809524,9523.809524,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-35745-17,192.168.10.19,35745,192.168.10.3,53,17,6/7/2017 9:00,162,2,2,64,158,32,32,32,0,79,79,79,0,1370370.37,24691.35802,54,91.7986928,160,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,12345.67901,12345.67901,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-27884-17,192.168.10.19,27884,192.168.10.3,53,17,6/7/2017 9:00,198,2,2,102,224,51,51,51,0,112,112,112,0,1646464.646,20202.0202,66,74.95998933,148,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,64,40,10101.0101,10101.0101,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-35902-17,192.168.10.19,35902,192.168.10.3,53,17,6/7/2017 9:00,209,2,2,64,96,32,32,32,0,48,48,48,0,765550.2392,19138.75598,69.66666667,37.5277675,113,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9569.37799,9569.37799,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-57812-17,192.168.10.19,57812,192.168.10.3,53,17,6/7/2017 9:00,189,2,2,102,224,51,51,51,0,112,112,112,0,1724867.725,21164.02116,63,106.5222981,186,1,186,186,0,186,186,1,1,0,1,1,0,0,0,0,64,64,10582.01058,10582.01058,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-12371-17,192.168.10.19,12371,192.168.10.3,53,17,6/7/2017 9:00,199,2,2,88,188,44,44,44,0,94,94,94,0,1386934.673,20100.50251,66.33333333,31.75426481,103,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,10050.25126,10050.25126,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-88-41447-17,192.168.10.19,41447,192.168.10.3,88,17,6/7/2017 9:00,562,2,2,352,358,176,176,176,0,179,179,179,0,1263345.196,7117.437722,187.3333333,240.4669069,465,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,3558.718861,3558.718861,176,179,177.2,1.643167673,2.7,0,0,0,0,0,0,0,0,1,221.5,176,179,64,0,0,0,0,0,0,2,352,2,358,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-27081-17,192.168.10.19,27081,192.168.10.3,53,17,6/7/2017 9:00,209,2,2,102,224,51,51,51,0,112,112,112,0,1559808.612,19138.75598,69.66666667,35.79571669,111,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,9569.37799,9569.37799,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-24231-17,192.168.10.19,24231,192.168.10.3,53,17,6/7/2017 9:00,204,2,2,142,242,71,71,71,0,121,121,121,0,1882352.941,19607.84314,68,76.97402159,153,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,9803.921569,9803.921569,71,121,91,27.38612788,750,0,0,0,0,0,0,0,0,1,113.75,71,121,40,0,0,0,0,0,0,2,142,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-29497-17,192.168.10.19,29497,192.168.10.3,53,17,6/7/2017 9:00,207,2,2,64,96,32,32,32,0,48,48,48,0,772946.8599,19323.6715,69,37.2424489,112,47,47,47,0,47,47,48,48,0,48,48,0,0,0,0,64,64,9661.835749,9661.835749,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-33635-17,192.168.10.19,33635,192.168.10.3,53,17,6/7/2017 9:00,214,2,2,64,96,32,32,32,0,48,48,48,0,747663.5514,18691.58879,71.33333333,39.55165399,117,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9345.794393,9345.794393,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-88-41567-6,192.168.10.19,41567,192.168.10.3,88,6,6/7/2017 9:00,62,1,3,0,12,0,0,0,0,6,0,4,3.464101615,193548.3871,64516.12903,20.66666667,34.06366588,60,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,32,72,16129.03226,48387.09677,0,6,2.4,3.286335345,10.8,0,0,0,0,1,1,0,0,3,3,0,4,32,0,0,0,0,0,0,1,0,3,12,253,0,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-88-41569-6,192.168.10.19,41569,192.168.10.3,88,6,6/7/2017 9:00,75,1,4,0,12,0,0,0,0,6,0,3,3.464101615,160000,66666.66667,18.75,35.5,72,1,0,0,0,0,0,74,24.66666667,40.99186911,72,1,0,0,0,0,32,104,13333.33333,53333.33333,0,6,2,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0,3,32,0,0,0,0,0,0,1,0,4,12,253,0,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-27139-17,192.168.10.19,27139,192.168.10.3,53,17,6/7/2017 9:00,209,2,2,80,180,40,40,40,0,90,90,90,0,1244019.139,19138.75598,69.66666667,37.5277675,113,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,40,40,9569.37799,9569.37799,40,90,60,27.38612788,750,0,0,0,0,0,0,0,0,1,75,40,90,40,0,0,0,0,0,0,2,80,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-58872-17,192.168.10.19,58872,192.168.10.3,53,17,6/7/2017 9:00,210,2,2,64,96,32,32,32,0,48,48,48,0,761904.7619,19047.61905,70,38.11823711,114,47,49,49,0,49,49,47,47,0,47,47,0,0,0,0,64,64,9523.809524,9523.809524,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-34522-17,192.168.10.19,34522,192.168.10.3,53,17,6/7/2017 9:00,203,2,2,88,188,44,44,44,0,94,94,94,0,1359605.911,19704.4335,67.66666667,34.07834112,107,47,49,49,0,49,49,47,47,0,47,47,0,0,0,0,64,64,9852.216749,9852.216749,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-389-32792-6,192.168.10.19,32792,192.168.10.3,389,6,6/7/2017 9:00,75,1,4,0,24,0,0,0,0,6,6,6,0,320000,66666.66667,18.75,22.54440064,48,1,0,0,0,0,0,50,16.66666667,27.13546265,48,1,0,0,0,0,32,80,13333.33333,53333.33333,0,6,4,3.098386677,9.6,0,0,0,0,1,1,0,0,4,4.8,0,6,32,0,0,0,0,0,0,1,0,4,24,299,0,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-65205-17,192.168.10.19,65205,192.168.10.3,53,17,6/7/2017 9:00,216,2,2,88,188,44,44,44,0,94,94,94,0,1277777.778,18518.51852,72,39.83716857,118,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,9259.259259,9259.259259,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-24276-17,192.168.10.19,24276,192.168.10.3,53,17,6/7/2017 9:00,162,2,2,64,158,32,32,32,0,79,79,79,0,1370370.37,24691.35802,54,90.93404203,159,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,64,12345.67901,12345.67901,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-389-32791-6,192.168.10.19,32791,192.168.10.3,389,6,6/7/2017 9:00,79,1,4,0,12,0,0,0,0,6,0,3,3.464101615,151898.7342,63291.13924,19.75,23.28626204,49,1,0,0,0,0,0,51,17,27.71281292,49,1,0,0,0,0,32,104,12658.22785,50632.91139,0,6,2,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0,3,32,0,0,0,0,0,0,1,0,4,12,237,0,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-50902-17,192.168.10.19,50902,192.168.10.3,53,17,6/7/2017 9:00,169,2,2,88,188,44,44,44,0,94,94,94,0,1633136.095,23668.63905,56.33333333,56.95904962,117,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,11834.31953,11834.31953,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-389-32798-6,192.168.10.19,32798,192.168.10.3,389,6,6/7/2017 9:00,396,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1239898.99,35353.53535,30.46153846,27.98694751,89,1,396,44,49.18333051,132,1,240,80,96.31718434,188,3,0,0,0,0,336,144,25252.52525,10101.0101,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-389-32798-6,192.168.10.19,32798,192.168.10.3,389,6,6/7/2017 9:00,2,2,0,7,0,7,0,3.5,4.949747468,0,0,0,0,3500000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,1,0,0,0,64,0,1000000,0,0,7,4.666666667,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,7,3.5,0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-88-41574-6,192.168.10.19,41574,192.168.10.3,88,6,6/7/2017 9:00,1086,9,6,3150,3152,1575,0,350,694.5097192,1576,0,525.3333333,813.8429005,5802946.593,13812.1547,77.57142857,226.7834325,852,0,1086,135.75,298.4386752,862,1,869,173.8,379.144036,852,0,0,0,0,0,304,208,8287.292818,5524.861878,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.1333333,350,525.3333333,304,0,0,0,0,0,0,9,3150,6,3152,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-3268-44766-6,192.168.10.19,44766,192.168.10.3,3268,6,6/7/2017 9:00,116446503,72,47,13380,15294,1313,0,185.8333333,247.3050805,3069,0,325.4042553,517.8473277,246.24183,1.021928499,986834.7712,5722643.879,4.92E+07,0,1.16E+08,1640091.592,7324638.435,4.92E+07,1,1.16E+08,2531443.761,9013164.312,4.92E+07,3,0,0,0,0,2320,1520,0.61830968,0.403618819,0,3069,238.95,381.1692063,145289.9639,0,0,0,1,0,0,0,0,0,240.9579832,185.8333333,325.4042553,2320,0,0,0,0,0,0,72,13380,47,15294,29200,2081,44,32,901129.75,1767734.562,3552487,296,2.82E+07,1.59E+07,4.92E+07,1.11E+07,BENIGN
192.168.10.1-192.168.10.3-53-60503-17,192.168.10.3,60503,192.168.10.1,53,17,6/7/2017 9:00,23321,1,1,43,91,43,43,43,0,91,91,91,0,5745.894258,85.7596158,23321,0,23321,23321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.8798079,42.8798079,43,91,59,27.71281292,768,0,0,0,0,0,0,0,0,1,88.5,43,91,32,0,0,0,0,0,0,1,43,1,91,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60126-17,192.168.10.3,60126,192.168.10.1,53,17,6/7/2017 9:00,23458,1,1,50,114,50,50,50,0,114,114,114,0,6991.218348,85.25876034,23458,0,23458,23458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.62938017,42.62938017,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107,50,114,32,0,0,0,0,0,0,1,50,1,114,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61378-17,192.168.10.3,61378,192.168.10.1,53,17,6/7/2017 9:00,83069,1,1,50,114,50,50,50,0,114,114,114,0,1974.26236,24.07637025,83069,0,83069,83069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12.03818512,12.03818512,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107,50,114,32,0,0,0,0,0,0,1,50,1,114,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62075-17,192.168.10.3,62075,192.168.10.1,53,17,6/7/2017 9:00,23478,1,1,50,105,50,50,50,0,105,105,105,0,6601.925207,85.1861317,23478,0,23478,23478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.59306585,42.59306585,50,105,68.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,102.5,50,105,32,0,0,0,0,0,0,1,50,1,105,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60883-17,192.168.10.3,60883,192.168.10.1,53,17,6/7/2017 9:00,47749,1,1,50,105,50,50,50,0,105,105,105,0,3246.14128,41.88569394,47749,0,47749,47749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.94284697,20.94284697,50,105,68.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,102.5,50,105,32,0,0,0,0,0,0,1,50,1,105,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62304-17,192.168.10.3,62304,192.168.10.1,53,17,6/7/2017 9:00,23888,1,1,43,99,43,43,43,0,99,99,99,0,5944.407234,83.72404555,23888,0,23888,23888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,41.86202277,41.86202277,43,99,61.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,92.5,43,99,32,0,0,0,0,0,0,1,43,1,99,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60751-17,192.168.10.3,60751,192.168.10.1,53,17,6/7/2017 9:00,23676,1,1,50,105,50,50,50,0,105,105,105,0,6546.713972,84.47372867,23676,0,23676,23676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.23686434,42.23686434,50,105,68.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,102.5,50,105,32,0,0,0,0,0,0,1,50,1,105,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61998-17,192.168.10.3,61998,192.168.10.1,53,17,6/7/2017 9:00,98479,1,1,50,162,50,50,50,0,162,162,162,0,2152.743224,20.30889834,98479,0,98479,98479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.15444917,10.15444917,50,162,87.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,131,50,162,32,0,0,0,0,0,0,1,50,1,162,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-61946-17,192.168.10.19,61946,192.168.10.3,53,17,6/7/2017 9:00,207,2,2,48,48,24,24,24,0,24,24,24,0,463768.1159,19323.6715,69,35.51056181,110,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9661.835749,9661.835749,24,24,24,0,0,0,0,0,0,0,0,0,0,1,30,24,24,64,0,0,0,0,0,0,2,48,2,48,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60565-17,192.168.10.3,60565,192.168.10.1,53,17,6/7/2017 9:00,77730,1,1,50,114,50,50,50,0,114,114,114,0,2109.86749,25.73009134,77730,0,77730,77730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12.86504567,12.86504567,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107,50,114,32,0,0,0,0,0,0,1,50,1,114,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-51885-17,192.168.10.19,51885,192.168.10.3,53,17,6/7/2017 9:00,76978,2,2,78,206,39,39,39,0,103,103,103,0,3689.365793,51.96289849,25659.33333,44436.34082,76970,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,25.98144925,25.98144925,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39,103,64,0,0,0,0,0,0,2,78,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62101-17,192.168.10.3,62101,192.168.10.1,53,17,6/7/2017 9:00,76577,1,1,50,114,50,50,50,0,114,114,114,0,2141.635217,26.11750264,76577,0,76577,76577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13.05875132,13.05875132,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107,50,114,32,0,0,0,0,0,0,1,50,1,114,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-20085-17,192.168.10.19,20085,192.168.10.3,53,17,6/7/2017 9:00,200,2,2,88,188,44,44,44,0,94,94,94,0,1380000,20000,66.66666667,33.20140559,105,47,47,47,0,47,47,48,48,0,48,48,0,0,0,0,64,64,10000,10000,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-43258-17,192.168.10.19,43258,192.168.10.3,53,17,6/7/2017 9:00,196,2,2,88,188,44,44,44,0,94,94,94,0,1408163.265,20408.16327,65.33333333,29.16047553,99,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,10204.08163,10204.08163,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-61312-17,192.168.10.19,61312,192.168.10.3,53,17,6/7/2017 9:00,98891,2,2,78,302,39,39,39,0,151,151,151,0,3842.614596,40.44857469,32963.66667,57090.41536,98886,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,20.22428735,20.22428735,39,151,83.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,104.75,39,151,64,0,0,0,0,0,0,2,78,2,302,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-60074-17,192.168.10.19,60074,192.168.10.3,53,17,6/7/2017 9:00,48159,2,2,78,188,39,39,39,0,94,94,94,0,5523.370502,83.05820304,16053,27800.28153,48154,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,41.52910152,41.52910152,39,94,61,30.12474066,907.5,0,0,0,0,0,0,0,0,1,76.25,39,94,64,0,0,0,0,0,0,2,78,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-389-32798-6,192.168.10.3,389,192.168.10.19,32798,6,6/7/2017 9:00,50,4,0,12,0,6,0,3,3.464101615,0,0,0,0,240000,80000,16.66666667,27.13546265,48,1,50,16.66666667,27.13546265,48,1,0,0,0,0,0,0,0,0,0,104,0,80000,0,0,6,2.4,3.286335345,10.8,0,0,0,0,1,0,0,0,0,3,3,0,104,0,0,0,0,0,0,4,12,0,0,2081,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-31831-17,192.168.10.19,31831,192.168.10.3,53,17,6/7/2017 9:00,188,2,2,102,224,51,51,51,0,112,112,112,0,1734042.553,21276.59574,62.66666667,107.6769861,187,0,187,187,0,187,187,0,0,0,0,0,0,0,0,0,64,64,10638.29787,10638.29787,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-30856-17,192.168.10.19,30856,192.168.10.3,53,17,6/7/2017 9:00,179,2,2,138,238,69,69,69,0,119,119,119,0,2100558.659,22346.36872,59.66666667,62.68439466,127,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,11173.18436,11173.18436,69,119,89,27.38612788,750,0,0,0,0,0,0,0,0,1,111.25,69,119,40,0,0,0,0,0,0,2,138,2,238,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
